CODE,Q1,A1,P/F,Q2
21,컨벤션의 효과와 중요성에 대해 설명해 주세요.,"세계 각국은 점차 컨벤션의 규모를 줄이고 있으며, 국제 행사에서 국내 행사, 혹은 도시 지역규모의 행사로 축소 운영하는 것이 유행하고 있습니다. 근본적인 이유로는 컨벤션의 경제효과가 미미하기 때문입니다.",F,
21,전시 이벤트의 기본요소를 설명해 주세요.,"전시 이벤트를 구성하는 핵심 요소를 이해하는 것은 전시회를 합리적으로 운영하는 데 많은 도움이 됩니다. 모든 이벤트 기획의 기본 요소에는 이벤트 기획 단계에서 필수 검토 항목으로 자주 등장하는 ‘6W 2H’가 있습니다. 이 가운데 핵심 요소로 주최자, 프로그램, 표적 대상이 거론됩니다.",P,6W 2H에 대해 설명해 주세요.
21,전시 이벤트의 기본요소를 설명해 주세요.,"전시 이벤트의 기본 요소로는 전시 주최자를 비롯해 참가 업체 및 출품사, 관람객 및 방문객, 전시장, 전시 협력 업체와 전시장 소유 및 운영 주체 등의 항목이 거론 됩니다. 이에 대한 구체적인 이해는 전시 이벤트에 대한 효율적인 운영과 관리를 위해 매우 필요합니다.",P,출품사에 대해 설명해 주세요.
21,전시 이벤트의 기본요소를 설명해 주세요.,"구성 요소 가운데 전시 주최자를 비롯해 참가 업체 및 출품사, 관람객, 전시장은 핵심 요소입니다. 전시 협력 업체와 전시장 소유 및 운영 주체는 추가로 생각해야 할 항목입니다. 전시 이벤트의 구성 요소를 참가자와 참가 업체, 전시기획자와 공급자 등 네 가지 항목으로 구분하는 견해도 있습니다.",P,전시 협력 업체에 대해 설명해 주세요.
21,전시 이벤트의 기본요소를 설명해 주세요.,"전시 이벤트의 기본 요소는 비용입니다. 가장 저비용으로 최대 효율을 구하는 것을 목표로 하고 있으며, 이를 위해서 참여자의 만족도, 기업의 만족도는 가장 나중에 고려해야할 사항입니다.",F,
21,전시 이벤트의 기본요소를 설명해 주세요.,"참여형 이벤트가 그 중 하나이며, 이 외에도 관람형 이벤트 등이 있으나, 그 중에서도 관람객의 만족도가 가장 높은 전시 이벤트는 아무것도 하지 않고 지켜보기만 하는 단순 이벤트입니다.",F,
21,전시 이벤트의 기본요소를 설명해 주세요.,"전시 이벤트를 기획하는 단계에서 최우선적으로 고려하는 것은 기업의 자체 만족도 입니다. 하지만 관람객의 전시 이벤트의 부차적인 요소로, 기업의 제품 홍보를 하기 위한 도구로 활용됩니다.",F,
21,전시 이벤트에 관련된 이해관계자를 설명해 주세요.,"전시 주최자는 전시 이벤트를 기획, 연출해 참가, 출품업체를 모집하고 이에 관한 운영과 진행의 전반적인 업무를 관리하는 조직 또는 기업입니다. 전시 이벤트의 주최자는 운영과 관리를 주관할 뿐만 아니라 전시회의 기획 · 연출, 홍보, 마케팅, 참가 업체와 관람객 유치, 사후관리에 이르기까지 전시회의 모든 과정을 책임집니다.",P,주최자의 사후관리 업무에 대해 설명해 주세요.
21,전시 이벤트에 관련된 이해관계자를 설명해 주세요.,"참가 업체 및 출품 업체는 상품이나 제품 등의 전시품이나 대상물, 그리고 기술과 서비스를 가지고 각종 전시 이벤트에 참가하거나 출품하는 기업 등의 영리 조직이나 비영리 조직 및 단체, 또는 개인을 가리킵니다. 일반적으로 기업은 전시 현장에서 다양하고 차별화된 시각적인 요소와 체험 프로그램을 잘 활용해 직접적인 효과를 얻기 위해 전시 이벤트에 참여합니다.",P,참가 업체가 체험 프로그램을 계획하는 이유를 설명해 주세요.
21,전시 이벤트에 관련된 이해관계자를 설명해 주세요.,"관람객 및 방문객은 전시회를 관람하고 정보를 수집하거나 여가를 선용하고 때로는 상업적인 목적으로 방문하게 되는 사람이나 조직, 단체를 총칭해 일컫는 말입니다. 실질적으로 전시회에서는 일반 사람들로 구성된 관람객이나 방문객뿐만 아니라 상업적인 목적의 구매자와 무역업자, 관련 종사자, 경쟁업자 등과 같이 모든 분야의 개인이나 단체가 전시 이벤트의 관람자 범주에 포함됩니다.",P,관람객의 상업적 목적에 대해 설명해 주세요.
21,전시 이벤트에 관련된 이해관계자를 설명해 주세요.,"관람객과 방문객은 전시 이벤트에 오는 사람을 의미합니다. 단순한 개인 관람객만이 숫자로 포함되며, 단체 관람객은 하나의 단체로 카운트되며, 공식적인 숫자에는 절대로 포함되지 않습니다.",F,
21,전시 이벤트에 관련된 이해관계자를 설명해 주세요.,"참가 업체는 다양하게 구성되어 있으며, 특히 전시 이벤트에 적극적으로 참여하기 위해서는 소비자의 눈높이보다는 기업 내규에 맞춘 프로그램으로 하는 것이 더욱더 홍보에도 효과적입니다.",F,
21,전시 이벤트에 관련된 이해관계자를 설명해 주세요.,"전시 주최자는 개인 혹은 기업에서 담당하게 됩니다. 운영과 관리를 주로 책임지지만, 홍보나 마케팅 그리고 이후 관람객 유치에 대해서는 다른 영역으로 넘어가게 되며, 제한된 책임만을 담당합니다.",F,
21,전시 이벤트의 특성에 대해 설명해 주세요.,"국제 전시 산업에서 전시 컨벤션 시장의 규모가 확대되고 있으며, 국제회의 부문과 국내 회의 분야도 그 영역이 커지고 있습니다. 또 대도시뿐만 아니라 소규모의 지방 도시를 중심으로 지방 분권화가 진행되어 작은 규모의 도시에서도 전문성이 강한 차별화된 주제를 가진 다양한 형태의 전시 이벤트가 개최되는 등 전반적인 지역 중소도시의 세계화가 진행되고 있는 추세입니다.",P,지역 중소도시의 세계화 진행 추세에 대해 설명해 주세요.
21,전시 이벤트의 특성에 대해 설명해 주세요.,"현재 일본, 미국을 비롯한 중국, 싱가포르 등의 신흥 시장을 중심으로 전시 · 컨벤션 시장이 급격히 성장하고 있는 이유는 현장 매체가 가지고 있는 설득력과 향상된 커뮤니케이션 방법의 우수성을 활용해 정보력의 향상은 물론이고 새로운 비즈니스 기회가 다른 마케팅 수단보다 훨씬 효과적이기 때문입니다.",P,현장 매체의 특징을 설명해 주세요.
21,전시 이벤트의 특성에 대해 설명해 주세요.,"전시 이벤트는 관광 성수기와 비수기의 수요와 공급을 조절하며 지역 활성화를 위한 마케팅 수단으로 활용될 수 있습니다. 또한 고객 창출과 재방문을 유도해 그 지역이나 관광 대상에 부가가치를 발생시킬 수 있고, 지역사회와 관광대상 사이의 연결 고리를 육성하고 사회적 연대감을 북돋아 줄 수 있습니다.",P,전시 이벤트 재방문을 위한 방안에 대해 설명해 주세요.
21,전시 이벤트의 특성에 대해 설명해 주세요.," 코로나가 오기 전에도 꾸준히 전시 이벤트늑 국제적으로 규모가 감소되는 추세였습니다. 가장 큰 이유로는 감소하고 있는 해외 관광객이있으며, 무엇보다 이벤트에 대한 수요가 높지 않았습니다.",F,
21,전시 이벤트의 특성에 대해 설명해 주세요.," 한국에서도 여러 전시 이벤트를 기획했으나, 대전 엑스포 이후로는 지속해서 실패를 맛보고 있습니다. 가장 큰 이유로는 획일화된 전시 규모와, 통일되지 못한 주관부서 등이 있습니다.",F,
21,전시 이벤트의 특성에 대해 설명해 주세요.,"전시 이벤트는 지역 활성화에는 큰 도움이 되지 않고, 수도권 활성화에만 부분적으로 도움이 되는 것으로 알려져있습니다. 결국 수도권 포화 현상을 가중시키고 심화시킬 것으로 예측됩니다.",F,
21,전시 이벤트의 운영 관리의 체크 포인트에 대해 설명해 주세요.,"전시회의 참가 목적과 기대 효과를 명확히 설정해야 합니다. 목적과 효과는 서로 밀접한 관계를 갖습니다. 전시회 참가자의 방문 목적은 매우 다양한 형태로 나타나지만, 결국 목적은 어떠한 효과를 기대하는가에 의해 구체적으로 표출된다. 전시 방문객을 대상으로 홍보 및 PR를 목적으로 하는가 혹은 프로모션을 목적으로 하는가에 따라 기대 효과는 달라집니다.",P,전시회의 목적과 효과의 관계에 대해 설명해 주세요.
21,전시 이벤트의 운영 관리의 체크 포인트에 대해 설명해 주세요.,시회 통계 수치의 변화를 면밀히 관찰합니다. 전시 이벤트는 다양한 종류의 특성을 가진 마이스 산업과 전시회로 구성되어 있기 때문에 1년 내내 다양한 행사가 진행될 수 있습니다. 따라서 이런 이벤트를 통해 방문객은 언제라도 자신이 원하는 정보와 최신 시장 동향을 얻을 수 있습니다. ,P,참고해야 할 사회 통계 수치의 예제를 설명해 주세요.
21,전시 이벤트의 운영 관리의 체크 포인트에 대해 설명해 주세요.,전시회의 생명주기에 알맞은 실행 계획을 세웁니다. 모든 산업 또는 시장과 마찬가지로 전시회에도 생명주기가 있습니다. 담당자는 제품 전략을 수립할 때 제품은 일정한 수명주기를 가지고 있음을 주시해야 합니다. 시장에 처음 출하되는 모든 신제품은 마케팅 시장 환경의 변화에 따라 다양한 수요 패턴을 경험하게 되듯이 전시 이벤트도 방문객에게 선을 보인 후 시간 경과에 따라 단계별로 시장에서의 반응이 다르게 나타납니다.,P,전시회의 생명주기에 대해 설명해 주세요.
21,전시 이벤트의 운영 관리의 체크 포인트에 대해 설명해 주세요.," 전시 이벤트는 자세한 분석없이 아이템만 성실하게 준비하면 성공할 수 있는 것으로 알려져있습니다. 인구 통계보다는 결국 준비하는 기업의 품목이 핵심 가치로 선정되며, 자연스럽게 관객은 증가합니다.",F,
21,전시 이벤트의 운영 관리의 체크 포인트에 대해 설명해 주세요.," 전시회의 생명주기를 고려하기보다는, 손님의 특성 혹은 가격에 더 중점을 두어야합니다. 전시회가 열리는 지역의 특성을 고려하고, 무조건 장기적인 컨셉으로 접근하는 것이 효율이 좋습니다.",F,
21,전시 이벤트의 운영 관리의 체크 포인트에 대해 설명해 주세요.," 전시 이벤트는 특히 저부가가치 산업입니다. 운영 관리에 투자를 하는 것 보다는, 기본적인 광고 혹은 제품 생산에 초점을 두는 것이 바람직합니다. 운영 관리는 외주를 맡기는 것이 바람직합니다.",F,
21,마이스 산업에 대해 설명해 주세요.,"마이스는 부가가치가 큰 복합 전시 산업을 의미합니다. 최근 들어 고용 창출 및 경제적 파급효과가 커 주목 받고 있다. 마이스에 많은 국가들이 관심을 갖고 있는 이유는 일반 관광 상품에 비해 수익성이 매우 높기 때문으로, 지역 활성화를 위한 새로운 성장 동력으로 자리 잡고 있습니다.",P,마이스가 수익성이 높은 이유를 설명해 주세요.
21,마이스 산업에 대해 설명해 주세요.,"마이스는 부가가치가 높은 복합적인 전시 산업을 의미하는 것으로, 전시 이벤트를 언급할 때 자주 등장하는 용어입니다. 다시 말해서 마이스는 회의, 포상 관광 또는 인센티브 여행, 컨벤션, 전시회의 4개 비즈니스 분야를 지칭합니다. 1990년대 중반, 부가가치가 높은 신규 산업을 나타내는 개념으로 등장했습니다.",P,포상 관광에 대해 설명해 주세요.
21,마이스 산업에 대해 설명해 주세요.,"관광학적 관점에서 마이스는 컨벤션과 콘퍼런스, 회의 등이 포함된 회의 이벤트나 교역전, 전시회, 박람회 등의 산업 · 전시 이벤트 영역과 관련이 깊습니다. 미팅이나 컨벤션은 물론이고, 포상 관광이나 여행 분야에서도 특정한 목적을 수행하기 위한 회의 형태의 교육과 연수 프로그램이 병행되어 이루어지는 것을 생각한다면, 넓은 의미에서 회의 이벤트와 마이스의 관련성을 무시할 수 없습니다.",P,연수 프로그램에 대해 설명해 주세요.
